"id","state","year","region","state_calamity","calamity","dcb","rcl","juros","amortizacao","primario","dbp","rec_cor","desp_cor","investimentos","desp_total","rec_previdenciarias","inativos","rec_tributaria","obrig_fin","disp_caixa_bruta","stn_end","stn_sdrcl","stn_rpsd","stn_dprcl","stn_cgpp","stn_pidt","stn_pcrdp","stn_rtdc","capag_idc","capag_pc","capag_il"
"pa2015","pa",2015,"norte",FALSE,FALSE,3777692184.97,16789901790.47,227753076.22,402341579.2,386981635.64,9612375517.48,22805710111.19,18836417336.51,1359924415.43,20790876876.11,1432124480.42,2785451096.21,11714182196.63,266598333.2,5224751429.11,0.22499787265666,0.0375281918431258,0.614164288351329,0.57250933551833,0.210724401767551,0.0654096709597005,0.51414454282418,0.608884504866082,0.22499787265666,0.825951800872344,0.0510260319207977
"pa2016","pa",2016,"norte",FALSE,FALSE,3388279401.71,17922201695.92,169579781.45,387309261.97,647603783.3,9999243503.18,24149828976.3,19983000733,939390859,21485201833.31,1564916633.81,2944506019.77,12279303378.18,549530467.2,6600751033.04,0.189054863860914,0.0310725798575728,1.16289553718439,0.557924951009581,0.208518645371357,0.0437226918456776,0.531470006616675,0.60280395247849,0.189054863860914,0.827459306341705,0.083252718432998
"pb2008","pb",2008,"nordeste",FALSE,FALSE,2608736732.14,4391207183.76,104412718.65,193780365.89,444379176.89,2376017125.21,5806148397.36,4684556364.16,387423686.83,5309725916.35,472925793.59,614446561.49,2287240540.57,202036203.33,457992110.95,0.594081905720115,0.0679068584244459,1.49023971355845,0.541085179036239,0.239423319096112,0.072964912489555,0.769677663169243,0.468856634369017,0.594081905720115,0.806826840025312,0.441134680051414
"pb2009","pb",2009,"nordeste",FALSE,FALSE,2541247287.45,4637839887.2,100736975.37,208704728.83,444379176.89,2857818368.2,6257240451.47,4704368397.4,470570304.86,5409270886.37,611649220.39,745107728.16,2564445337.54,258411262.83,818530121.17,0.547937692817642,0.0667210838938252,1.43606750757418,0.616195995917692,0.330091507061445,0.0869932962769009,0.82088696341995,0.521963600307289,0.547937692817642,0.751827971753077,0.315701592582359
"pb2010","pb",2010,"nordeste",FALSE,FALSE,2446062856.3,5067417770.42,109475291.58,190184774.49,-205002757.28,3399736275.68,6904311802.95,5501088472.33,546081228.65,6245114760.79,621192655.5,878577089.37,3080327399.39,289492187.62,519644490.04,0.482704005692679,0.0591346677235107,-0.684117707002413,0.670901123551576,0.255081033086105,0.0874413440852321,0.707043995360086,0.541236954509456,0.482704005692679,0.796761303563891,0.557096617338743
"pb2011","pb",2011,"nordeste",FALSE,FALSE,2721731106.25,5992567869.53,106236492.17,211170889.49,452606627.27,3446685079.68,8053986538.1,5781778685.14,448906043.13,6462445804.65,636547780.12,971631534.24,3441159889.51,358390713.53,1077696958.08,0.45418444404927,0.0529668396871898,1.42594864965939,0.575159957253905,0.392994608873546,0.0694638000379041,0.655132895226482,0.574201375575975,0.45418444404927,0.717877868033284,0.332552403384807
"pb2012","pb",2012,"nordeste",FALSE,FALSE,3082928460.75,6286655663.1,115007886,227946833.74,133382280.69,3812364507.96,8573846756.04,6632968770.68,657084473.33,7629023452.51,667493841.35,1117561507.11,3974887198.2,375988040.38,1100263712.88,0.490392448061929,0.0545528080618442,0.388920965400679,0.606421714861363,0.29261075281092,0.0861295652609135,0.597277051064626,0.579352294559528,0.490392448061929,0.773628099430082,0.341725384540612
"pb2013","pb",2013,"nordeste",FALSE,FALSE,3277269822.93,7073291886.84,121243624.39,252259446.02,-77749297.18,4109277646.98,9642585310.14,7227348861,960969307.28,8559088409.37,689744749.34,1234156795.69,4567613850.41,651306422.83,1112826401.24,0.463330211075755,0.0528047020235246,-0.20816240438038,0.580956888634186,0.334180139300183,0.112274726152844,0.558879351269442,0.610675541140712,0.463330211075755,0.749523973969909,0.585272259989754
"pb2014","pb",2014,"nordeste",FALSE,FALSE,4219518000,7399789000,123711816.49,204228153.42,-399774000,4327441000,10587179980.45,7874668523.28,1157701728.05,9346939499.04,733925119.65,1332851000,5175044604.44,447370000,1180772000,0.570221394150563,0.044317475796945,-1.21904627883486,0.584805999198085,0.344460398447371,0.12385890891547,0.550643034855359,0.64056328624243,0.570221394150563,0.743792826590381,0.378879241716436
"pb2015","pb",2015,"nordeste",FALSE,FALSE,4487120381.06,7973372465.12,167365886.9,294723477.82,-296850308.05,4669678671.69,10918299356.15,8388748058.37,794988409.34,9555872108.59,760754614.04,1499132111.51,5345107453.43,618465052.92,1065299354,0.56276317213189,0.0579540673336707,-0.642408873075611,0.585659166446543,0.3015409784844,0.0831937054311732,0.507463357097815,0.615549602616103,0.56276317213189,0.768320027206877,0.580555175029234
"pb2016","pb",2016,"nordeste",FALSE,FALSE,4458664218.68,8845649341.67,172363266.43,351559097.66,321821025.67,4868029981.08,12050369241.37,8748729208.37,844478302.27,9973479954.22,761308556.27,1592924554.64,5730193102.05,751191059.84,1521062783.42,0.504051658217579,0.0592293842829504,0.614253270575633,0.550330427201961,0.377385098379921,0.0846723817710871,0.477931333315441,0.629671600431942,0.504051658217579,0.7260133721326,0.493859338370637
"pe2008","pe",2008,"nordeste",FALSE,FALSE,5043634153.99,10010230658.72,257335229.92,480334649.07,733900540.35,5918768828.31,13628856969.9,12373361410.22,741901432.35,13938133961.17,1942058489.32,2550996536.81,7120386574.59,856875209.1,1280344715.76,0.503847945761015,0.0736915965415252,0.994890209364166,0.591271972654707,0.101467622100087,0.0532281749061137,0.761294051676185,0.553956351678609,0.503847945761015,0.907879614376112,0.669253520987406
"pe2009","pe",2009,"nordeste",FALSE,FALSE,5359671717.72,10624548356.09,250591714.13,521269330.01,-331067436.62,6627574344.15,14657674821.45,13947356354.76,1120428078.15,16355370875.83,1847341628.25,2715841914.38,7771719329.49,861825494.64,1341683644.82,0.504461134542988,0.0726488334628896,-0.428921033304475,0.623798219182754,0.0509285378979781,0.0685052076566341,0.680209558026403,0.537142884114466,0.504461134542988,0.951539485263343,0.64234627735633
"pe2010","pe",2010,"nordeste",FALSE,FALSE,6106127276.97,12435718768.07,275078923.55,341219124.16,220415644.88,7688524603,17282282600.74,16318603007.36,1819976494.04,19038560391.32,2316496198.92,2939166596.4,9528753384.4,1322059639.36,2437710481.83,0.491015227253942,0.0495586993565993,0.357644561262211,0.618261376474763,0.0590540497213739,0.0955942285883001,0.78814729377958,0.57196009112077,0.491015227253942,0.944238870776321,0.542336610198076
"pe2011","pe",2011,"nordeste",FALSE,FALSE,6765662488.46,14553205412.29,311755870.61,405118846.93,-357582305.710002,8473909039.86,20293978851.99,18652063159.27,1929123557.96,21515714401.12,2500056677.8,3108976703.09,11157926519.91,1555191641.07,2379305255.22,0.464891568337686,0.0492588881439554,-0.498807248966832,0.582270970538483,0.0880286367625758,0.0896611435713973,0.804141335415992,0.585497190312813,0.464891568337686,0.919093456010032,0.653632667627677
"pe2012","pe",2012,"nordeste",FALSE,FALSE,8968829238.15,15612666206.2,368040800.67,534955811.6,-1058307026.63,9671280449.38,21778058862.23,20960063558.95,2293195488.37,24469913940.11,2944006794.45,3638678676.7,12140927388.4,1509248497.76,2873042861.14,0.574458527435138,0.0578374379073965,-1.17199445961328,0.619450920275193,0.0390263751338061,0.093714897975636,0.809086774631055,0.564825142936791,0.574458527435138,0.962439475967316,0.52531360327884
"pe2013","pe",2013,"nordeste",FALSE,FALSE,11761920920.23,17173972712.67,462283718.76,635042432.59,1049053858.03,10491874566.15,23945699181.77,22682430808.6,2858504704.19,27132767346.56,3358127303.01,4059108546.05,13442144059.61,1165561160.42,3548093397.17,0.684868965207608,0.063894718461993,0.956009165314604,0.610917155959476,0.0556936945528359,0.105352493819707,0.827306603140205,0.576483734775543,0.684868965207608,0.94724445656898,0.328503517226932
"pe2014","pe",2014,"nordeste",FALSE,FALSE,13788310226.24,18475020080.82,539373602.45,612171286.59,-2060529274.22,12264051519.48,25872345704.99,25871590583.74,2543388194.94,29663840763.45,3739040568.11,5079362419.47,14621954155.48,1639324144.01,2512778631.83,0.746321799160286,0.0623298315239985,-1.78936079160387,0.663818034612695,2.91872758095741e-05,0.0857403535577837,0.736123997330387,0.55211016573371,0.746321799160286,0.999970813576063,0.652394971544357
"pe2015","pe",2015,"nordeste",FALSE,FALSE,16157271697.67,19648437023.39,633047579.04,798507950.23,319444913.1,12153629025.97,27291524859.54,26040071226.93,1066479955.64,28203579244.57,3390359012.59,4681308103.35,15024413206.34,2427934879.95,2839803947.7,0.822318420464486,0.07285849391307,0.223145317501513,0.618554494258348,0.0480587638069046,0.0378136387013832,0.724233256547207,0.559806579445382,0.822318420464486,0.954144972146086,0.854965668287214
"pe2016","pe",2016,"nordeste",FALSE,FALSE,15106217589.3,20853041088.71,519535966.11,807197397.07,777413148.91,13435763242.11,29035382392.59,27842683622.27,1136616873.43,30092027993.59,4404760953.56,5822481829.34,16274182077.72,3238638885.52,4134241603.8,0.724413169524642,0.0636230158246945,0.585960352309711,0.644307138942158,0.0428370622063894,0.0377713616932735,0.75650917987653,0.568036637455289,0.724413169524642,0.958922574044543,0.783369525995577
"pi2008","pi",2008,"nordeste",FALSE,FALSE,2547978970.65,3831027695.28,216208874.05,221999154.28,83243833.44,1931810931.7,4526702070.53,3622808732.48,432528584.79,4380474489.79,377643413.55,624526780.76,1282748606.08,152453387.53,410995875.67,0.665090198588025,0.114383936422567,0.189964190654471,0.504253971872894,0.24950070643979,0.0987401218288422,0.604687301144136,0.333631391700293,0.665090198588025,0.800319675568096,0.370936538673223
"pi2009","pi",2009,"nordeste",FALSE,FALSE,2700028194.99,4043264624.3,155446768.08,350829605.07,-173980592.64,2111808895.56,5245373550.35,3914613258.95,770524525.25,5261164181.01,416281813.69,631278842.9,1865161806.89,232943065.64,470769270.08,0.667784190716295,0.125214750997815,-0.343647465824863,0.522302914053174,0.339946810417984,0.146455137825043,0.659426208199318,0.437272720875732,0.667784190716295,0.746298280069833,0.494813660204318
"pi2010","pi",2010,"nordeste",FALSE,FALSE,2793515856.01,4524857508.68,133820362.68,411025605.29,41094415.74,2399849813.84,5934492790.02,4225356568.26,763767147.62,5598210139.2,486684287.35,704794592.41,2255792592.15,155511753.06,453536357.38,0.61737101127521,0.120411740463612,0.0754239145663692,0.530370251270098,0.404495145947841,0.136430596320763,0.69053351514207,0.486541554969093,0.61737101127521,0.711999612732828,0.342887070748559
"pi2011","pi",2011,"nordeste",FALSE,FALSE,3231898613.84,5050100633.46,140521153.96,593478138.94,415712512.76,2800902364.41,6086725196.52,4741111694.89,525347448.08,5873397687.46,531056088.93,872352705.58,1923136181.35,389635320.52,653635776.28,0.639967170639472,0.145343498313045,0.566366366808798,0.554623079360501,0.2838181397583,0.0894452369880629,0.608763044503791,0.360503101691939,0.639967170639472,0.778926523182066,0.596104642156384
"pi2012","pi",2012,"nordeste",FALSE,FALSE,3789884268.51,5575468120.71,135407618.07,911659133.49,493092719.11,3049423511.77,7348247829.56,5114521404.35,710346494.87,6853769046.31,604149295.93,931812493.09,2839829198.9,331871951.86,1193618767.73,0.679742792256766,0.187798894889325,0.470927682858187,0.546935870809297,0.436742023077696,0.103643191077826,0.648359300192005,0.4712486094746,0.679742792256766,0.696019176677149,0.278038483335133
"pi2013","pi",2013,"nordeste",FALSE,FALSE,4329174840.53,5785043666.12,109419800.21,219185653.04,677832.52,3499046035.66,7766191350.76,5843804085.36,1155361397.07,7351676058.39,229999541.92,1056995052.78,3196932278.69,394312016.16,1230267620.22,0.748339181237945,0.0568025882284125,0.00206275493390644,0.6048434960227,0.328961621115259,0.157156189676157,0.217597557637643,0.527286440622223,0.748339181237945,0.752467177465068,0.320509139376917
"pi2014","pi",2014,"nordeste",FALSE,FALSE,4364512527.48,6201506914.05,122470605.87,225342920.13,-147537543.32,3879197581.79,8400930932.61,6308590315.68,918602339.68,7472553289.14,444777663.46,1113977279.43,3537941501.54,296817070.68,770426667.71,0.703782578649046,0.0560853242317607,-0.424185755559144,0.625524995062309,0.331665318594154,0.122930182514057,0.399269959695752,0.541471939466704,0.703782578649046,0.750939433532523,0.385263235451406
"pi2015","pi",2015,"nordeste",FALSE,FALSE,4488665386.74,6600087436.36,136062794.45,258341815.57,3798087.85,4239910886.59,8969891867.48,7015692354.91,521154669.86,7848427828.48,456771210.12,1325834124.84,3894566157.92,314553418.43,982665719.36,0.680091806361816,0.0597574825823091,0.00962992762637182,0.642402229890509,0.278546922201105,0.0664024287729141,0.344516106172122,0.535406634976394,0.680091806361816,0.782137896259945,0.320102159089121
"pi2016","pi",2016,"nordeste",FALSE,FALSE,4449557724.95,7578979585.52,155926030.01,246291524.62,-356288556.33,4614358753.69,10157764421.68,7990320466.71,880625502.84,9443309547.25,306859878.65,1420309709.98,4218557175.09,421878664.26,1405558095.33,0.587091926392188,0.0530701461973134,-0.885810557566912,0.60883641414023,0.271258701575263,0.0932539062109267,0.216051384070536,0.512171409741108,0.587091926392188,0.7866219509537,0.300150285969468
"pr2008","pr",2008,"sul",FALSE,FALSE,20313201623.75,14482742992.59,687745055.6,571192214.34,1260259483.98,6185265683.97,20530162030.91,16775263088.29,863196647.24,18329104075.1,61814127.04,1598905648.53,13646675479.27,396613736.29,2763726643,1.4025797208542,0.0869267148208131,1.00105026205163,0.427078329508067,0.223835472675306,0.0470943175238253,0.0386602718533333,0.786712630401264,1.4025797208542,0.817103297238148,0.143506861394758
"pr2009","pr",2009,"sul",FALSE,FALSE,20024800439.06,15092440101.8,680143229.51,618934031.67,867071707.59,6909057640.08,21673425339.95,17945974311.86,985519063.66,19696703857.67,99542938.44,1757266872,14409601839.94,883273963.45,2667383325.23,1.32680999917778,0.0860747004737203,0.667451993426786,0.457782677517865,0.207704021153459,0.0500347200618663,0.0566464548021139,0.776174143890231,1.32680999917778,0.828017446729138,0.331138743762612
"pr2010","pr",2010,"sul",FALSE,FALSE,18474712222.55,16963003163.63,698654983.51,619871325.16,810685333.73,7903154249.63,24214400223.27,19876326502.71,1350608385.25,22177333286.43,108022397.38,1927095050.24,16214942001.77,1492352776.32,2871675371,1.08911800842915,0.0777295326747933,0.614841985631474,0.465905369078453,0.218253293432694,0.0609003962652452,0.0560545248489673,0.791119510942732,1.08911800842915,0.820847360225296,0.519680180911368
"pr2011","pr",2011,"sul",FALSE,FALSE,19008338652.31,19713388991.28,676296230.94,613456846.81,1390363386.06,9290304852.45,27768170272.78,23024846239.19,759878299.9,24597278589.16,87791685.99,2268343187.03,18666005378.72,1443239440.2,3710665006.93,0.964234950201517,0.0654252334959001,1.0780074186646,0.47126878369617,0.206008934188517,0.0308927793432757,0.0387029998335251,0.789650818453847,0.964234950201517,0.829181253680236,0.38894360916564
"pr2012","pr",2012,"sul",FALSE,FALSE,19015025356.28,21849072564.42,681926804.7,667726348.34,392221542.41,10336741257.31,30846581124.85,26178028058.59,1303053921.32,28490682393.43,131125011.17,2364501179.39,21110265950.15,2121439458.98,5351456336.97,0.870289816659995,0.0617716449547536,0.290609140227286,0.473097483970226,0.178338607316454,0.0457361429019505,0.0554556759425377,0.786353984699367,0.870289816659995,0.848652495802881,0.396422828739954
"pr2013","pr",2013,"sul",FALSE,FALSE,18062406970.61,25397663790.45,697793331.57,699488129.52,2294320126.78,16427474640.45,35033158669.06,29348349523.47,1790133872.44,32047015544.58,1005217194.21,5262375415.43,24631471873.2,4918831301.42,4232998379.92,0.71118379704679,0.0550161413513712,1.64198852605561,0.646810461623129,0.193701153144705,0.0558596125729642,0.19101966599771,0.819741911469925,0.71118379704679,0.837730614036507,1.16202059626419
"pr2014","pr",2014,"sul",FALSE,FALSE,19989826058.47,28336698864.23,734180531.84,819987460.27,492512407.48,18133077957,38676227784.36,32024359621.3,1545227111.3,34907684991.27,1104038899.23,5871311858.05,27131956769.59,2656844351.44,2982728962.87,0.705439478121552,0.0548464731038893,0.316897793533468,0.639914975413377,0.207712761214301,0.044266101051572,0.188039560139576,0.826076910653967,0.705439478121552,0.828011454474112,0.890742801143946
"pr2015","pr",2015,"sul",FALSE,FALSE,21419612184.92,31876371512.27,816707306.19,928292471.5,1863591789.41,19177770800.08,43082305753.64,34283561182.35,1031571527.82,36414833044.33,1376157589.7,6299357333.74,30547366376.34,1923746156.09,5046050617.94,0.671958920314223,0.0547427356033389,1.06796104689308,0.601629667689687,0.256646167079627,0.0283283333075894,0.218459997868221,0.86753076610609,0.671958920314223,0.795768949285018,0.381237982284718
"pr2016","pr",2016,"sul",FALSE,FALSE,21339250608.98,34135477821.98,355047922.38,668219215.04,-481009995.32,22152439285.4,48886358958.63,46806940170.42,1647394637.83,51324695033,1711006609.62,7510244125.57,32336918929.17,3192559898.95,8411579167.03,0.625134082501097,0.0299766460793794,-0.470072748092729,0.64895647282066,0.0444254373526451,0.0320975046567891,0.227823034912349,0.681133446369717,0.625134082501097,0.957464232712244,0.379543464497552
"rj2008","rj",2008,"sudeste",TRUE,FALSE,56474322000,31830885000,2514178500.59,887171230.67,4923232000,14086997000,41047326227.55,38029974383.16,1754478914.47,40800988885.56,858377000,6407516000,22920743457.31,4154492000,4722640000,1.77419892660854,0.106856901127945,1.4474348094091,0.442557503506422,0.0793414114348208,0.0430008919487472,0.133964082180989,0.588962604933817,1.77419892660854,0.926490903995476,0.879696949164027
"rj2009","rj",2009,"sudeste",TRUE,FALSE,52664842000,28976688000,2293140484.08,1222952260.39,1446493000,14860963000,39100494283.86,38972554355.67,2736537190.33,43062395090.01,905214000,7002519000,24884732090.56,4012668000,4813232000,1.81749004579129,0.12134211972293,0.411392163154683,0.512859268112353,0.00328282121367774,0.0635481882651912,0.129269767065252,0.619092385829449,1.81749004579129,0.99672792043852,0.83367433774229
"rj2010","rj",2010,"sudeste",TRUE,FALSE,59202175262,34534904291,2334210622.19,1227768255.98,746522,17222931775,46563868508.52,44483694633.45,5165741377.94,51002384434.43,1040247231,7976209506,29086555271.15,3556257094,5267277505,1.71427072051937,0.103141414499251,0.000209580692512004,0.498710858726439,0.0467626147560547,0.101284311218453,0.130418744670321,0.636307688106735,1.71427072051937,0.955326437821862,0.675160382308355
"rj2011","rj",2011,"sudeste",TRUE,FALSE,64104459434,39268345357,2469236442.53,1630549418.5,2599970036,19468730497,52464140310.34,49967429943.83,4715017174.29,56553049861.02,1123435765,9164189729,32555744839.87,3481052318,6819247601,1.6324716218931,0.104404344612885,0.634172155359061,0.495786881774724,0.0499667557310159,0.0833733491982701,0.122589754055931,0.630949995372065,1.6324716218931,0.952411106867638,0.510474545240083
"rj2012","rj",2012,"sudeste",TRUE,FALSE,74432767799,40613414954,2633461022.46,2225819082.6,-908716935,22610366708,55059670491.67,55779587484.74,5606754193.45,63819246971.5,1225439774,10330009035,35141715073.28,3754668880,6806929287,1.83271384303203,0.11964716856644,-0.187006493833057,0.556721633322615,-0.0129064596124335,0.0878536563735048,0.118629109601742,0.605835165252795,1.83271384303203,1.01307521433821,0.551595105765347
"rj2013","rj",2013,"sudeste",TRUE,FALSE,79694667185,47064197574,2931170058.73,2832809081.44,-4704246421,28169385365,63457785358.57,61534795602.3,7078095332.04,71663151028.69,1352873699,11803588510,40612374424.66,5434679118,8071078371,1.69331830335988,0.122470570779565,-0.816145635957533,0.598531087685256,0.0312504451741141,0.0987689660646699,0.114615457651192,0.630944317785359,1.69331830335988,0.969696551094494,0.673352291749169
"rj2014","rj",2014,"sudeste",TRUE,FALSE,89862113477,46045517774,3232684942.31,3450203138.99,-7339441229,29173954532,64478113221.66,64497633895.8,7666201633.87,75704294422.89,1767834750,13179770374,42497175653.25,4307978973,7387362793,1.95159307183948,0.145136560611629,-1.09824392384142,0.633589455442574,-0.000302657213310123,0.101265082678745,0.134132439324394,0.625438240682937,1.95159307183948,1.00030274884243,0.583155192686907
"rj2015","rj",2015,"sudeste",TRUE,FALSE,107569561637,51224316994,3834758585.53,3450713211.05,-3957620963.05,30284482895,68867486689.42,55782283351.38,6701739295.25,65978034654.36,1829624600,13307334470,43442548897.77,7409316458,6012595391,2.09997063796087,0.142226821636946,-0.54322095720799,0.59121301507148,0.234576330545929,0.101575309576263,0.137489938659369,0.733418051068592,2.09997063796087,0.809994469566576,1.23229919463576
"rj2016","rj",2016,"sudeste",TRUE,TRUE,108103232139,46228984468.73,2729723372.37,1986946981.22,-6324634672,32666374489.18,63891144374.8,56142793711.6,2674275557.24,60832044102.88,1826752217,14107618448.48,44955109673.7,16049945387.55,4945395230,2.33842974015842,0.102028422380345,-1.3409108964306,0.706621070408242,0.13801149089592,0.0439616257628501,0.129486931027456,0.773358166368919,2.33842974015842,0.878725749256479,3.24543229430623
"rn2008","rn",2008,"nordeste",FALSE,FALSE,1409396790.22,4575649137.47,69680685.2,178490654.19,354777840.53,2712765585.88,6122837717.63,5117996278.52,297340076.59,5804413903.26,611941404.66,879618756.52,2715114091.4,194421197.39,615671872.79,0.308021167680548,0.0542374058705079,1.42956814192177,0.592870105285206,0.196334929614403,0.0512265461329354,0.695689354193627,0.512625467766572,0.308021167680548,0.835886318493029,0.315787038490088
"rn2009","rn",2009,"nordeste",FALSE,FALSE,1298230745.72,4813312267.21,68305819.11,212343960.1,128979521.24,2978920997.35,6459334482.28,5634271226.89,491720638.31,6584511519.83,650903872.55,963570898.8,2925954862.09,291623765.39,685327003.48,0.269716709336315,0.0583069960205753,0.459574639976785,0.618892112536199,0.146436552690669,0.0746783777094364,0.67551217389464,0.500452786528672,0.269716709336315,0.87226807070397,0.425524988668436
"rn2010","rn",2010,"nordeste",FALSE,FALSE,1478800063.25,5520354659.07,75254436.63,190074663.74,107446828.58,3352865620,7421765688.41,6189187740.42,490729067,7080728143.9,739033651.21,1041922355.12,3432401454.21,294158055.38,772945641.2,0.267881350851311,0.0480637779194244,0.404956819399629,0.607364168983456,0.199150195419077,0.0693048874391202,0.709298200176235,0.538056163353884,0.267881350851311,0.833923893620783,0.380567584187834
"rn2011","rn",2011,"nordeste",FALSE,FALSE,1564897443.69,5915554392.39,83793336.12,251995223.53,15004601.65,3628377516.64,8077054149.13,6847422061.79,283666373.75,7656353593.53,825507565.49,1157579475.61,3883992157.79,431526546.42,671804954.3,0.264539439566838,0.0567636669999977,0.0446846720020469,0.613362210194143,0.17957591575983,0.0370498005721303,0.713132517363431,0.547086049698927,0.264539439566838,0.847762307316901,0.642339035545871
"rn2012","rn",2012,"nordeste",FALSE,FALSE,1502467348.73,6702372037.25,86547990.99,242193050.67,78923803.61,4150760006.25,9120525868.17,7809750895.25,414002843.42,8685788561.99,915707504.88,1344001960.8,4369594662.41,374552371.12,810564778.25,0.224169494080556,0.0490484622209786,0.240078948498395,0.61929716571703,0.16783825636708,0.047664393447444,0.681328994739663,0.542675742871275,0.224169494080556,0.856282960887758,0.462088140479844
"rn2013","rn",2013,"nordeste",FALSE,FALSE,1641388222.12,7275808667.35,76911875.98,610434231.54,119658718.24,4729091268.32,9928940932.15,8602076746.58,364958455.87,9873887196.34,977869832.48,1754756829.79,4840615842.61,546259739.02,958053151.85,0.22559529767264,0.0944700635964285,0.174088013201585,0.649974660485737,0.154249284755281,0.036961983524106,0.557268001969838,0.525439356773263,0.22559529767264,0.86636397631558,0.57017686123695
"rn2014","rn",2014,"nordeste",FALSE,FALSE,1823919645.72,7801589661.26,74366476.84,141640121.19,219671374.92,5068621475.97,10628052668.7,9356947781.44,360314121.34,10106870179.85,995578634.79,2000584955.69,5241223605.11,380447629.19,690684135.93,0.233788205341913,0.0276875108034218,1.01696604142384,0.649690857382441,0.135846102484541,0.0356504155023536,0.497643767618269,0.551789766946179,0.233788205341913,0.880400960845494,0.550827229697017
"rn2015","rn",2015,"nordeste",FALSE,FALSE,1766804684.05,7996956928.75,95309687.38,153970813.71,-330022524.6,5289410260.91,11082173780.6,10050328317.81,425934273.71,11011799201.06,1177418474.74,1759182465.96,5600576367.83,538495505.91769,1172396583.96,0.220934625482117,0.0311719199329194,-1.3239002776268,0.661427879134118,0.102667836329435,0.038679807534903,0.669298664307385,0.548844785481681,0.220934625482117,0.906891420111431,0.459311732296946
"rn2016","rn",2016,"nordeste",FALSE,FALSE,2061018249.67,8611240172.02,103595165.58,232720140.78,30985854.83,5790887567.41,11805912091.79,9145252721.42,551624821.83,10154993407.22,1181438727.43,2111401716.3,5992984653.65,1085852037.7,1380622171.55,0.239340467632844,0.0390553857100363,0.092133347022963,0.672480090176325,0.290933389313366,0.0543205494784276,0.559551845728506,0.639049050547593,0.239340467632844,0.774633306627765,0.786494712366478
"ro2008","ro",2008,"norte",FALSE,FALSE,2297711666.76,3261805461.97,110249258.01,111037776.65,281626739,1222654081.12,4298019857.78,3115293397.99,545354628.34,3773052187.98,81330635.1,110894636.54,1903737195.87,89934004.91,673289065.77,0.704429400695244,0.0678418861087906,1.27267618472411,0.374839669433126,0.379651708103352,0.144539381161322,0.733404586890582,0.590062548703613,0.704429400695244,0.724820615323798,0.133574135512134
"ro2009","ro",2009,"norte",FALSE,FALSE,2241945813.96,3236548262.7,110474501.64,117771417.88,-830730244.23,1463067708.36,4398708031.49,3539151903.05,780295882.36,4441174343.29,112563007.16,140915635.33,2045629100.34,142558360.83,484207808.13,0.692696549530122,0.0705214015037094,-3.63962802041334,0.452045694859954,0.24287065149683,0.175695845748303,0.798797144805095,0.559385286705922,0.692696549530122,0.804588956055618,0.29441565880682
"ro2010","ro",2010,"norte",FALSE,FALSE,2434101669.65,3715154433.38,113759073.58,133479337.85,34099101.88,1685408171.72,5087412700.24,4065844380.06,602173583.77,4802411484.27,123592273.3,167040991.35,2473217810.23,154834179.57,369888086.01,0.655181827107921,0.0665486229074643,0.137919919816563,0.453657634411347,0.251256129031905,0.125389835032334,0.739891881035583,0.588956216850298,0.655181827107921,0.799196884472965,0.418597368842569
"ro2011","ro",2011,"norte",FALSE,FALSE,2703219739.21,4480601857.73,125885294.43,198157977.68,421212395.73,1985857100.26,6160453353.65,4732333163.55,484666575.77,5438780062,464514005,192049144.79,2831786692.37,144526467.43,562836788.09,0.603316211759892,0.0723213716369277,1.29986465383862,0.443212131609947,0.301779300134626,0.0891131044544894,2.41872467335344,0.574341705776508,0.603316211759892,0.768179367959364,0.256782197767232
"ro2012","ro",2012,"norte",FALSE,FALSE,2622813774.79,4789361242.98,118963169.46,154334176.34,50878961.26,2354247648.21,6445832693.82,5313289757.36,448016379.36,5920640313.06,308916487.95,234308686.24,3032793494.65,279747439.7,421876829.87,0.547633315117833,0.0570634228521779,0.18616705226707,0.491557752437391,0.213152865395905,0.0756702578894628,1.31841671304315,0.554682167505561,0.547633315117833,0.824298428107538,0.663102166066345
"ro2013","ro",2013,"norte",FALSE,FALSE,4062562907.79,4851853477.19,125835283.63,146788508.14,-382064880.23,2560415127.46,6582995267.1,5573044657.64,759275626.08,6479108791.86,322451952.92,286942414.21,3083087176.8,366814675.52,623292830.38,0.837321845535796,0.0561896176485306,-1.40143630806929,0.527718971625435,0.18122062023592,0.117188281671379,1.12375144611424,0.539016976097338,0.837321845535796,0.846581902541013,0.588510981742507
"ro2014","ro",2014,"norte",FALSE,FALSE,3960149690.45,5487924195.15,87822072.2,139592448.66,104634036.97,2707216710.83,7533279572.25,6046851228.57,533609949.53,6726560345.46,494148177.79,317705832.38,3505169123.85,214303998.36,706965985.68,0.721611587483263,0.0414390783788485,0.460102708368453,0.493304319549918,0.245818573583713,0.0793287983939894,1.55536388516457,0.566588706974126,0.721611587483263,0.802685094927913,0.3031319790497
"ro2015","ro",2015,"norte",FALSE,FALSE,4220948216.13,5825194566.13,43903396.22,115684538.29,23781853.04,2873251494.88,7966029121.62,5548126099.7,547273053.26,6222163691.25,504562916.97,290742264.09,3701070043.32,476969179.16,777180004.97,0.724602100103621,0.027396155218215,0.149020369948518,0.493245583861907,0.435805347331731,0.0879554252212313,1.73543023938828,0.653459354466246,0.724602100103621,0.696473238422171,0.613717769512626
